,tweet_id,timestamp,source,expanded_urls,name,Stage,score,jpg_url,img_num,p1,p2,p3,Pt,favorite_count,full_text,retweet_count
18,887705289381826560,2017-07-19 16:06:48,Twitter for iPhone,https://twitter.com/dog_rates/status/887705289381826560/photo/1,Jeffrey,Undefined,1.3,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,redbone,Weimaraner,0.8216639999999998,30779,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,5609
19,887473957103951883,2017-07-19 00:47:34,Twitter for iPhone,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",Canela,Undefined,1.3,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,Rhodesian_ridgeback,beagle,0.809197,69871,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,18781
20,887101392804085760,2017-07-18 00:07:08,Twitter for iPhone,https://twitter.com/dog_rates/status/887101392804085760/photo/1,Unnammed,Undefined,1.2,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,Eskimo_dog,Staffordshire_bullterrier,0.733942,31061,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,6167
21,886983233522544640,2017-07-17 16:17:36,Twitter for iPhone,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",Maya,Undefined,1.3,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,toy_terrier,can_opener,0.793469,35859,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,8084
22,886736880519319552,2017-07-16 23:58:41,Twitter for iPhone,"https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",Mingus,Undefined,1.3,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,Great_Pyrenees,Dandie_Dinmont,0.309706,12306,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",3443
23,886366144734445568,2017-07-15 23:25:31,Twitter for iPhone,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",Roscoe,pupper,1.2,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,Chihuahua,Boston_bull,0.9992009999999999,21524,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,3316
24,886258384151887873,2017-07-15 16:17:19,Twitter for iPhone,https://twitter.com/dog_rates/status/886258384151887873/photo/1,Waffles,Undefined,1.3,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,shower_cap,Siamese_cat,0.943575,28469,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,6523
25,885984800019947520,2017-07-14 22:10:11,Twitter for iPhone,https://twitter.com/dog_rates/status/885984800019947520/photo/1,Jimbo,Undefined,1.2,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,Shih-Tzu,Bernese_mountain_dog,0.9724939999999999,33382,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,7097
26,885528943205470208,2017-07-13 15:58:47,Twitter for iPhone,https://twitter.com/dog_rates/status/885528943205470208/photo/1,Maisey,Undefined,1.3,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,Labrador_retriever,kuvasz,0.369275,36689,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,6683
27,885167619883638784,2017-07-12 16:03:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",Unnammed,Undefined,1.3,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,Siberian_husky,Eskimo_dog,0.8124819999999998,22367,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,4556
28,884925521741709313,2017-07-12 00:01:00,Twitter for iPhone,https://twitter.com/dog_rates/status/884925521741709313/photo/1,Earl,Undefined,1.2,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,American_Staffordshire_terrier,Staffordshire_bullterrier,0.259916,68152,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",16439
29,884876753390489601,2017-07-11 20:47:12,Twitter for iPhone,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",Lola,Undefined,1.3,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,Norwich_terrier,Norfolk_terrier,0.8221029999999999,28514,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,6096
30,884562892145688576,2017-07-11 00:00:02,Twitter for iPhone,https://twitter.com/dog_rates/status/884562892145688576/photo/1,Kevin,Undefined,1.3,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,French_bulldog,Brabancon_griffon,0.5464060000000001,24765,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,5100
31,884441805382717440,2017-07-10 15:58:53,Twitter for iPhone,https://twitter.com/dog_rates/status/884441805382717440/photo/1,Unnammed,Undefined,1.4,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,Cardigan,Chihuahua,0.9932250000000001,27478,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",5856
32,884162670584377345,2017-07-09 21:29:42,Twitter for iPhone,https://twitter.com/dog_rates/status/884162670584377345/photo/1,Yogi,doggo,1.2,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,malinois,Norwegian_elkhound,0.707046,20771,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,3128
33,883838122936631299,2017-07-09 00:00:04,Twitter for iPhone,https://twitter.com/dog_rates/status/883838122936631299/photo/1,Noah,Undefined,1.2,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,miniature_pinscher,kelpie,0.610946,22349,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,3586
34,883482846933004288,2017-07-08 00:28:19,Twitter for iPhone,"https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",Bella,Undefined,0.5,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,Labrador_retriever,kuvasz,0.943082,46860,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948",10407
35,883360690899218434,2017-07-07 16:22:55,Twitter for iPhone,https://twitter.com/dog_rates/status/883360690899218434/photo/1,Grizzwald,floofer,1.3,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,Tibetan_mastiff,Newfoundland,0.987997,22986,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,3825
36,883117836046086144,2017-07-07 00:17:54,Twitter for iPhone,"https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",Unnammed,Undefined,1.3,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,Labrador_retriever,kuvasz,0.9495619999999999,37914,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",6949
37,882992080364220416,2017-07-06 15:58:11,Twitter for iPhone,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",Rusty,Undefined,1.3,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,Siberian_husky,dingo,0.46677799999999997,24445,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,4122
38,882762694511734784,2017-07-06 00:46:41,Twitter for iPhone,https://twitter.com/dog_rates/status/882762694511734784/photo/1,Gus,pupper,1.2,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,Chesapeake_Bay_retriever,flat-coated_retriever,0.85005,28903,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,5134
39,882627270321602560,2017-07-05 15:48:34,Twitter for iPhone,https://twitter.com/dog_rates/status/882627270321602560/photo/1,Stanley,Undefined,1.3,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,Chihuahua,Cardigan,0.542982,28382,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,6342
40,882268110199369728,2017-07-04 16:01:23,Twitter for iPhone,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",Alfy,Undefined,1.3,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,Labrador_retriever,cocker_spaniel,0.7622110000000001,45880,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,12118
41,882045870035918850,2017-07-04 01:18:17,Twitter for iPhone,"https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",Koko,Undefined,1.3,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,web_site,dhole,golden_retriever,0.949591,29900,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",5203
42,881906580714921986,2017-07-03 16:04:48,Twitter for iPhone,https://twitter.com/dog_rates/status/881906580714921986/photo/1,Rey,Undefined,1.2,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,Chesapeake_Bay_retriever,koala,0.291539,24773,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,3533
43,881666595344535552,2017-07-03 00:11:11,Twitter for iPhone,https://twitter.com/dog_rates/status/881666595344535552/photo/1,Gary,Undefined,1.3,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,Afghan_hound,golden_retriever,0.529012,51522,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,11099
44,880872448815771648,2017-06-30 19:35:32,Twitter for iPhone,https://twitter.com/dog_rates/status/880872448815771648/photo/1,Unnammed,Undefined,1.2,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,Norwich_terrier,Chihuahua,0.791416,21734,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,3989
45,880465832366813184,2017-06-29 16:39:47,Twitter for iPhone,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",Bella,Undefined,1.2,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,Labrador_retriever,cocker_spaniel,0.913255,29075,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,6546
46,880221127280381952,2017-06-29 00:27:25,Twitter for iPhone,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",Jesse,Undefined,1.2,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,meerkat,clumber,0.238525,27640,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,4436
47,880095782870896641,2017-06-28 16:09:20,Twitter for iPhone,https://twitter.com/dog_rates/status/880095782870896641/photo/1,Unnammed,Undefined,1.1,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,Rhodesian_ridgeback,beagle,0.120298,28150,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,4533
48,879862464715927552,2017-06-28 00:42:13,Twitter for iPhone,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",Romeo,Undefined,1.3,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,beagle,cocker_spaniel,0.813507,22667,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,3642
49,879492040517615616,2017-06-27 00:10:17,Twitter for iPhone,https://twitter.com/dog_rates/status/879492040517615616/photo/1,Bailey,Undefined,1.2,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,vizsla,bath_towel,0.47989599999999993,23822,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,3323
50,879376492567855104,2017-06-26 16:31:08,Twitter for iPhone,https://twitter.com/dog_rates/status/879376492567855104/photo/1,Jack,Undefined,1.2,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,tricycle,Labrador_retriever,Pembroke,0.663601,17099,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,3261
51,879008229531029506,2017-06-25 16:07:47,Twitter for iPhone,https://twitter.com/dog_rates/status/879008229531029506/photo/1,Beau,Undefined,1.3,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,vizsla,miniature_pinscher,American_Staffordshire_terrier,0.9605130000000001,19317,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,2812
52,878776093423087618,2017-06-25 00:45:22,Twitter for iPhone,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",Snoopy,puppo,1.3,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,whippet,Ibizan_hound,0.734684,19763,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,4319
53,878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,"https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",Shadow,Undefined,1.3,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,collie,Appenzeller,0.32042,7913,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6",1349
54,878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",Emmy,Undefined,1.4,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,Boston_bull,toy_terrier,0.8390970000000001,42876,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,7181
55,877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",Aja,Undefined,1.3,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,Labrador_retriever,Weimaraner,0.8379559999999998,71144,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,17300
56,877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,https://twitter.com/dog_rates/status/877556246731214848/photo/1,Penny,Undefined,1.2,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,Welsh_springer_spaniel,bathtub,0.995368,23258,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,3994
57,877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,"https://twitter.com/dog_rates/status/877316821321428993/photo/1,https://twitter.com/dog_rates/status/877316821321428993/photo/1",Dante,Undefined,1.3,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,Italian_greyhound,golden_retriever,0.5099670000000001,27907,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc",5414
58,877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",Nelly,Undefined,1.2,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,Cardigan,basenji,0.93112,27755,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,5880
59,876838120628539392,2017-06-19 16:24:33,Twitter for iPhone,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",Ginger,pupper,1.2,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,redbone,Tibetan_mastiff,0.575751,21125,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,3506
60,876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,https://twitter.com/dog_rates/status/876484053909872640/photo/1,Benedict,Undefined,1.3,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,Irish_terrier,chow,0.8745660000000001,19163,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,2511
